Year_Pub,Ref,Ch_Reg,Lat,Long,Yr_start,Yr_end,Duration,Category,Code,SGNFCNT,Change,Air_T,SST,Prec,AO,NAO,ENSO,Land
2005.0,"Mote, P.W. (2005)",North America,39.9333,-111.633,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,39.4667,-111.267,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,47.95,-123.25,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,47.9667,-123.533,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,47.3833,-121.45,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,41.1833,-106.167,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.8,-107.85,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.6,-107.217,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,42.35,-110.767,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,42.95,-110.6,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,42.65,-108.867,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.3167,-109.233,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,43.2667,-109.45,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,43.1333,-110.2,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,43.8167,-110.267,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,43.5333,-109.75,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,42.8,-110.9,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,41.3333,-106.2,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,41.3167,-106.183,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.4,-107.383,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.75,-110.7,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.75,-107.6,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.0833,-107.117,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,41.25,-105.417,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with cooling,"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,41.5167,-107.5,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.6333,-107.383,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.35,-107.033,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.3667,-110.567,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.1833,-107.25,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,44.6833,-107.45,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,36.2167,-112.067,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,35.25,-112.067,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,33.8,-109.15,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,35.2667,-111.75,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,34.75,-111.4,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,33.8167,-110.917,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,38.7,-119.983,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,38.8333,-120.033,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,39.4833,-120.283,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2005.0,"Mote, P.W. (2005)",North America,39.4167,-120.317,1960.0,2002.0,42.0,cryosphere,cryosphere,"yes, the impact observed is statistically significant",change consistent with cooling,"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned
2003.0,"Ruhland, K. (2003)",North America,64.616,110.85,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,66.6919,104.94,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,66.689,104.941,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.89,102.751,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,65.4949,103.366,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,65.567,103.39,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.604,107.43,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.608,107.109,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.603,107.096,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.6,107.0916,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.602,107.0836,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.1608,107.83,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.1608,107.83,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.15,107.83,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.15,107.83,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.4236,112.6125,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.567,112.35,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.6175,112.047,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.484,112.2175,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.313,11.974,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.5585,111.709,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.61,112.42,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.715,112.577,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.518,112.696,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,64.1,113.031,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.695,113.4523,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.7008,113.95861,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.737,113.831,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.9055,113.22,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.903,113.389,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.823,113.57,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.2586,113.006,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.2267,112.601,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.1344,112.801,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,63.0533,113.1128,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.77,113.4841,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.567,114.026,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.558,113.9536,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.5575,113.935,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.569,114.037,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.554,113.89,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.53,113.83,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
2003.0,"Ruhland, K. (2003)",North America,62.53,113.83,1850.0,1996.0,147.0,marine and freshwater biological systems,marine and freshwater biological systems,statistics not applied,change consistent with warming (with respect with HadCRUT3  temperatures),"yes, statistically related",relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,relationship not mentioned,Authors Discounted Land Use Change as a factor
